Data;hora;Tempo(s);Vazão(L/min);Pressão(bar);Frequência(hz);DutyCycle (%)
21/12/2023;15:25:17;172;0.15;1.93;10.08;30
21/12/2023;15:25:19;174;0.10;1.92;10.06;30
21/12/2023;15:25:21;176;0.00;1.90;10.03;30
21/12/2023;15:25:24;178;0.15;1.90;10.13;30
21/12/2023;15:25:26;180;0.15;1.98;10.03;30
21/12/2023;15:25:28;182;0.15;1.97;10.03;30
21/12/2023;15:25:30;184;0.00;1.98;9.98;30
21/12/2023;15:25:33;186;0.15;1.97;10.09;30
21/12/2023;15:25:35;188;0.15;1.96;9.90;30
21/12/2023;15:25:37;190;0.15;1.97;10.09;30
21/12/2023;15:25:40;192;0.00;1.97;10.03;30
21/12/2023;15:25:42;194;0.15;1.96;10.06;30
21/12/2023;15:25:44;196;0.15;1.97;10.09;30
21/12/2023;15:25:47;198;0.15;1.98;10.06;30
21/12/2023;15:25:49;200;0.00;1.98;10.06;40
21/12/2023;15:25:51;202;0.21;1.98;9.28;40
21/12/2023;15:25:53;204;0.15;1.92;10.05;40
21/12/2023;15:25:56;206;0.15;1.93;10.08;40
21/12/2023;15:25:58;208;0.00;1.93;10.03;40
21/12/2023;15:26:00;210;0.21;1.93;10.11;40
21/12/2023;15:26:03;212;0.21;1.93;10.08;40
21/12/2023;15:26:05;214;0.21;1.96;10.04;40
21/12/2023;15:26:07;216;0.21;1.93;10.08;40
21/12/2023;15:26:09;218;0.00;1.93;9.87;40
21/12/2023;15:26:12;220;0.21;1.93;9.92;40
21/12/2023;15:26:14;222;0.21;1.96;10.12;40
21/12/2023;15:26:16;224;0.15;1.94;10.04;40
21/12/2023;15:26:19;226;0.00;1.93;10.09;40
21/12/2023;15:26:21;228;0.21;1.94;10.04;40
21/12/2023;15:26:23;230;0.21;1.93;10.06;40
21/12/2023;15:26:26;232;0.21;1.93;10.07;40
21/12/2023;15:26:28;234;0.00;1.96;10.19;40
21/12/2023;15:26:30;236;0.21;1.93;9.95;40
21/12/2023;15:26:32;238;0.21;1.93;9.99;40
21/12/2023;15:26:35;240;0.15;1.93;10.06;40
21/12/2023;15:26:37;242;0.00;1.92;10.06;40
21/12/2023;15:26:39;244;0.21;1.94;10.12;40
21/12/2023;15:26:42;246;0.21;1.93;9.97;40
21/12/2023;15:26:44;248;0.21;1.93;9.93;40
21/12/2023;15:26:46;250;0.00;1.93;9.91;50
21/12/2023;15:26:49;252;0.21;1.90;10.05;50
21/12/2023;15:26:51;254;0.21;1.89;10.06;50
21/12/2023;15:26:53;256;0.27;1.92;10.04;50
21/12/2023;15:26:55;258;0.21;1.92;10.13;50
21/12/2023;15:26:58;260;0.00;1.92;10.04;50
21/12/2023;15:27:00;262;0.27;1.90;10.06;50
21/12/2023;15:27:02;264;0.27;1.92;10.07;50
21/12/2023;15:27:05;266;0.27;1.92;10.04;50
21/12/2023;15:27:07;268;0.00;1.92;10.06;50
21/12/2023;15:27:09;270;0.21;1.92;10.07;50
21/12/2023;15:27:12;272;0.27;1.93;10.08;50
21/12/2023;15:27:14;274;0.27;1.92;10.10;50
21/12/2023;15:27:16;276;0.00;1.93;10.06;50
21/12/2023;15:27:18;278;0.21;1.92;10.05;50
21/12/2023;15:27:21;280;0.27;1.92;10.11;50
21/12/2023;15:27:23;282;0.27;1.93;10.08;50
21/12/2023;15:27:25;284;0.00;1.92;10.15;50
21/12/2023;15:27:28;286;0.27;1.90;10.03;50
21/12/2023;15:27:30;288;0.21;1.93;10.27;50
21/12/2023;15:27:32;290;0.27;1.92;10.02;50
21/12/2023;15:27:35;292;0.00;1.93;10.08;50
21/12/2023;15:27:37;294;0.27;1.90;10.06;50
21/12/2023;15:27:39;296;0.27;1.90;9.85;50
21/12/2023;15:27:41;298;0.27;1.93;10.20;50
21/12/2023;15:27:44;300;0.21;1.90;9.94;50
21/12/2023;15:27:46;302;0.00;1.97;9.72;50
21/12/2023;15:27:48;304;0.33;1.99;10.76;50
21/12/2023;15:27:51;306;0.27;2.01;10.02;50
21/12/2023;15:27:53;308;0.27;1.99;9.83;50
21/12/2023;15:27:55;310;0.00;2.02;10.18;50
21/12/2023;15:27:58;312;0.27;2.01;10.02;50
21/12/2023;15:28:00;314;0.33;2.01;9.91;50
21/12/2023;15:28:02;316;0.27;2.01;10.05;50
21/12/2023;15:28:04;318;0.00;2.02;10.03;50
21/12/2023;15:28:07;320;0.33;2.03;10.08;50
21/12/2023;15:28:09;322;0.27;1.99;10.07;50
21/12/2023;15:28:11;324;0.27;2.02;10.07;50
21/12/2023;15:28:14;326;0.00;2.03;10.07;50
21/12/2023;15:28:16;328;0.33;2.02;10.00;50
21/12/2023;15:28:18;330;0.27;2.02;10.07;50
21/12/2023;15:28:21;332;0.27;2.01;10.11;50
21/12/2023;15:28:23;334;0.00;2.01;10.07;50
21/12/2023;15:28:25;336;0.27;2.01;10.15;50
21/12/2023;15:28:27;338;0.27;2.01;10.07;50
21/12/2023;15:28:30;340;0.33;2.02;10.11;50
21/12/2023;15:28:32;342;0.27;1.99;9.98;60
21/12/2023;15:28:34;344;0.00;1.99;10.08;60
21/12/2023;15:28:37;346;0.27;1.99;10.07;60
21/12/2023;15:28:39;348;0.27;1.99;10.05;60
21/12/2023;15:28:41;350;0.33;1.97;10.03;60
21/12/2023;15:28:44;352;0.00;1.97;10.08;60
21/12/2023;15:28:46;354;0.27;1.97;10.06;60
21/12/2023;15:28:48;356;0.33;1.98;10.07;60
21/12/2023;15:28:50;358;0.33;1.97;10.07;60
21/12/2023;15:28:53;360;0.00;1.94;10.08;60
21/12/2023;15:28:55;362;0.33;1.94;9.98;60
21/12/2023;15:28:57;364;0.33;1.94;10.10;60
21/12/2023;15:29:00;366;0.33;1.97;10.08;60
21/12/2023;15:29:02;368;0.00;1.94;10.08;60
21/12/2023;15:29:04;370;0.33;1.94;10.18;60
21/12/2023;15:29:07;372;0.33;1.94;10.03;60
21/12/2023;15:29:09;374;0.33;1.98;10.13;60
21/12/2023;15:29:11;376;0.00;1.96;10.20;60
21/12/2023;15:29:13;378;0.33;1.97;10.07;60
21/12/2023;15:29:16;380;0.33;2.01;10.61;60
21/12/2023;15:29:18;382;0.33;2.05;9.19;60
21/12/2023;15:29:20;384;0.39;2.07;10.09;60
21/12/2023;15:29:23;386;0.00;2.06;10.07;60
21/12/2023;15:29:25;388;0.33;2.06;10.03;60
21/12/2023;15:29:27;390;0.39;2.07;10.12;60
21/12/2023;15:29:30;392;0.33;2.07;10.08;60
21/12/2023;15:29:32;394;0.00;2.06;10.12;60
21/12/2023;15:29:34;396;0.39;2.07;10.06;60
21/12/2023;15:29:36;398;0.33;2.06;10.10;60
21/12/2023;15:29:39;400;0.33;2.06;10.09;60
21/12/2023;15:29:41;402;0.00;2.07;10.06;60
21/12/2023;15:29:43;404;0.39;2.06;10.07;60
21/12/2023;15:29:46;406;0.33;2.05;10.07;60
21/12/2023;15:29:48;408;0.39;2.06;10.08;60
21/12/2023;15:29:50;410;0.00;2.02;10.14;70
21/12/2023;15:29:53;412;0.33;2.03;10.00;70
21/12/2023;15:29:55;414;0.39;2.01;9.98;70
21/12/2023;15:29:57;416;0.39;2.03;10.12;70
21/12/2023;15:29:59;418;0.39;2.01;10.10;70
21/12/2023;15:30:02;420;0.00;2.01;9.23;70
21/12/2023;15:30:04;422;0.39;2.01;10.30;70
21/12/2023;15:30:06;424;0.39;2.01;9.98;70
21/12/2023;15:30:09;426;0.39;2.01;10.06;70
21/12/2023;15:30:11;428;0.00;1.99;9.98;70
21/12/2023;15:30:13;430;0.45;2.03;10.09;70
21/12/2023;15:30:16;432;0.39;2.02;10.21;70
21/12/2023;15:30:18;434;0.39;1.99;10.08;70
21/12/2023;15:30:20;436;0.00;1.99;10.04;70
21/12/2023;15:30:22;438;0.39;1.99;10.04;70
21/12/2023;15:30:25;440;0.39;2.01;9.97;70
21/12/2023;15:30:27;442;0.45;1.99;10.06;70
21/12/2023;15:30:29;444;0.00;2.01;10.04;70
21/12/2023;15:30:32;446;0.39;2.01;10.10;70
21/12/2023;15:30:34;448;0.39;1.99;10.03;70
21/12/2023;15:30:36;450;0.39;2.01;10.07;70
21/12/2023;15:30:39;452;0.00;1.99;9.97;70
21/12/2023;15:30:41;454;0.39;1.99;9.73;70
21/12/2023;15:30:43;456;0.45;2.01;10.09;70
21/12/2023;15:30:45;458;0.39;1.99;10.07;70
21/12/2023;15:30:48;460;0.39;1.99;10.19;70
21/12/2023;15:30:50;462;0.00;2.01;10.05;70
21/12/2023;15:30:52;464;0.39;1.97;10.05;70
21/12/2023;15:30:55;466;0.45;1.97;10.07;70
21/12/2023;15:30:57;468;0.45;2.01;10.11;70
21/12/2023;15:30:59;470;0.00;1.98;10.04;70
21/12/2023;15:31:02;472;0.45;1.97;10.12;70
21/12/2023;15:31:04;474;0.45;1.96;10.09;70
21/12/2023;15:31:06;476;0.45;1.98;10.02;70
21/12/2023;15:31:09;478;0.00;1.97;9.99;70
21/12/2023;15:31:11;480;0.45;1.97;10.05;70
21/12/2023;15:31:13;482;0.45;1.98;10.08;70
21/12/2023;15:31:15;484;0.45;1.97;10.14;70
21/12/2023;15:31:18;486;0.00;1.97;9.96;70
21/12/2023;15:31:20;488;0.45;1.96;10.64;70
21/12/2023;15:31:22;490;0.45;1.98;9.99;80
21/12/2023;15:31:25;492;0.45;1.97;10.23;80
21/12/2023;15:31:27;494;0.00;1.97;9.98;80
21/12/2023;15:31:29;496;0.45;1.97;9.91;80
21/12/2023;15:31:32;498;0.39;1.98;10.06;80
21/12/2023;15:31:34;500;0.51;1.99;10.10;80
21/12/2023;15:31:36;502;0.39;1.97;10.07;80
21/12/2023;15:31:38;504;0.00;1.97;10.13;80
21/12/2023;15:31:41;506;0.45;1.96;10.08;80
21/12/2023;15:31:43;508;0.45;1.97;9.92;80
21/12/2023;15:31:45;510;0.45;1.97;10.04;80
21/12/2023;15:31:48;512;0.00;1.98;10.06;80
21/12/2023;15:31:50;514;0.45;1.98;10.04;80
21/12/2023;15:31:52;516;0.45;1.97;10.07;80
21/12/2023;15:31:55;518;0.45;1.96;9.91;80
21/12/2023;15:31:57;520;0.00;1.98;10.06;80
21/12/2023;15:31:59;522;0.45;1.98;10.07;80
21/12/2023;15:32:01;524;0.45;1.96;11.07;80
21/12/2023;15:32:04;526;0.45;1.96;12.11;80
21/12/2023;15:32:06;528;0.00;1.97;10.90;80
21/12/2023;15:32:08;530;0.45;1.97;10.06;80
21/12/2023;15:32:11;532;0.45;1.98;10.50;80
21/12/2023;15:32:13;534;0.45;1.97;9.77;80
21/12/2023;15:32:15;536;0.00;1.96;10.13;80
21/12/2023;15:32:18;538;0.39;1.97;8.65;80
21/12/2023;15:32:20;540;0.45;1.98;10.89;80
21/12/2023;15:32:22;542;0.45;1.98;10.47;80
21/12/2023;15:32:24;544;0.45;1.97;10.09;90
21/12/2023;15:32:27;546;0.00;1.93;10.27;90
21/12/2023;15:32:29;548;0.51;1.96;10.20;90
21/12/2023;15:32:31;550;0.51;1.92;9.62;90
21/12/2023;15:32:34;552;0.45;1.93;9.94;90
21/12/2023;15:32:36;554;0.00;1.94;13.09;90
21/12/2023;15:32:38;556;0.51;1.97;13.57;90
21/12/2023;15:32:41;558;0.51;1.92;8.96;90
21/12/2023;15:32:43;560;0.45;1.92;10.07;90
21/12/2023;15:32:45;562;0.00;1.96;7.58;90
21/12/2023;15:32:47;564;0.51;1.92;8.81;90
21/12/2023;15:32:50;566;0.51;1.94;10.83;90
21/12/2023;15:32:52;568;0.45;1.96;12.99;90
21/12/2023;15:32:54;570;0.00;1.92;10.07;90
21/12/2023;15:32:57;572;0.51;1.94;20.63;90
21/12/2023;15:32:59;574;0.51;1.94;10.07;90
21/12/2023;15:33:01;576;0.45;1.96;18.12;90
21/12/2023;15:33:04;578;0.00;1.97;11.52;90
21/12/2023;15:33:06;580;0.51;1.97;10.06;90
21/12/2023;15:33:08;582;0.51;1.99;10.84;90
21/12/2023;15:33:10;584;0.51;1.98;10.06;90
21/12/2023;15:33:13;586;0.51;2.01;7.79;90
21/12/2023;15:33:15;588;0.00;1.98;10.06;90
21/12/2023;15:33:17;590;0.51;1.98;13.53;90
21/12/2023;15:33:20;592;0.51;1.70;0.00;
21/12/2023;15:33:23;594;-0.49;1.06;0.00;
21/12/2023;15:33:27;596;-0.73;0.71;0.00;
21/12/2023;15:33:30;598;-0.73;0.48;0.00;
