Data;hora;Tempo(s);Vazão(L/min);Pressão(bar);Frequência(hz);DutyCycle (%)
22/12/2023;13:50:26;156;0.21;2.72;5.03;23.83
22/12/2023;13:50:28;158;0.16;2.74;5.03;23.83
22/12/2023;13:50:31;160;0.21;2.74;5.03;23.83
22/12/2023;13:50:33;162;0.21;2.72;5.03;23.83
22/12/2023;13:50:36;164;0.16;2.74;5.03;23.83
22/12/2023;13:50:39;166;0.00;2.72;5.03;23.83
22/12/2023;13:50:41;168;0.00;2.74;5.03;23.83
22/12/2023;13:50:44;170;0.21;2.72;5.03;23.83
22/12/2023;13:50:47;172;0.16;2.72;5.03;23.83
22/12/2023;13:50:49;174;0.21;2.72;5.03;23.83
22/12/2023;13:50:52;176;0.21;2.72;5.03;23.83
22/12/2023;13:50:54;178;0.21;2.72;5.03;23.83
22/12/2023;13:50:57;180;0.16;2.72;5.03;23.83
22/12/2023;13:51:00;182;0.00;2.72;5.03;23.83
22/12/2023;13:51:02;184;0.21;2.71;21.12;100.00
22/12/2023;13:51:05;186;0.21;2.71;5.03;23.83
22/12/2023;13:51:07;188;0.16;2.71;5.03;23.83
22/12/2023;13:51:10;190;0.21;2.72;5.03;23.83
22/12/2023;13:51:12;192;0.16;2.72;5.03;32.03
22/12/2023;13:51:15;194;0.00;2.71;5.03;32.03
22/12/2023;13:51:18;196;0.26;2.72;5.03;32.04
22/12/2023;13:51:20;198;0.21;2.71;5.03;32.03
22/12/2023;13:51:23;200;0.21;2.72;5.03;32.03
22/12/2023;13:51:25;202;0.26;2.71;5.03;32.03
22/12/2023;13:51:28;204;0.21;2.71;5.03;32.03
22/12/2023;13:51:31;206;0.21;2.71;5.03;32.03
22/12/2023;13:51:33;208;0.21;2.72;5.03;32.03
22/12/2023;13:51:36;210;0.00;2.72;5.03;32.03
22/12/2023;13:51:38;212;0.26;2.70;5.03;32.03
22/12/2023;13:51:41;214;0.21;2.71;5.03;32.03
22/12/2023;13:51:44;216;0.26;2.71;5.03;32.03
22/12/2023;13:51:46;218;0.21;2.71;5.03;32.03
22/12/2023;13:51:49;220;0.21;2.72;5.03;32.03
22/12/2023;13:51:51;222;0.26;2.71;5.03;32.03
22/12/2023;13:51:54;224;0.00;2.72;5.03;32.03
22/12/2023;13:51:57;226;0.21;2.71;5.03;32.03
22/12/2023;13:51:59;228;0.21;2.72;5.03;32.03
22/12/2023;13:52:02;230;0.26;2.72;5.03;39.84
22/12/2023;13:52:04;232;0.26;2.70;5.03;39.84
22/12/2023;13:52:07;234;0.26;2.70;5.03;39.84
22/12/2023;13:52:10;236;0.21;2.70;5.03;39.84
22/12/2023;13:52:12;238;0.00;2.70;5.03;39.85
22/12/2023;13:52:15;240;0.26;2.70;5.03;39.84
22/12/2023;13:52:17;242;0.26;2.70;5.03;39.85
22/12/2023;13:52:20;244;0.26;2.70;5.03;39.84
22/12/2023;13:52:23;246;0.26;2.70;5.03;39.84
22/12/2023;13:52:25;248;0.26;2.71;5.03;39.84
22/12/2023;13:52:28;250;0.26;2.71;5.03;39.84
22/12/2023;13:52:30;252;0.00;2.75;5.03;39.83
22/12/2023;13:52:33;254;0.26;2.82;5.03;39.84
22/12/2023;13:52:36;256;0.30;2.82;5.03;39.85
22/12/2023;13:52:38;258;0.26;2.82;5.03;39.84
22/12/2023;13:52:41;260;0.30;2.80;5.03;39.85
22/12/2023;13:52:43;262;0.26;2.79;5.03;39.84
22/12/2023;13:52:46;264;0.26;2.80;5.03;39.85
22/12/2023;13:52:49;266;0.00;2.79;5.03;39.84
22/12/2023;13:52:51;268;0.26;2.79;5.03;39.85
22/12/2023;13:52:54;270;0.26;2.79;12.63;99.99
22/12/2023;13:52:56;272;0.30;2.78;5.03;47.66
22/12/2023;13:52:59;274;0.30;2.78;5.03;47.66
22/12/2023;13:53:01;276;0.30;2.78;5.03;47.66
22/12/2023;13:53:04;278;0.30;2.79;5.03;47.66
22/12/2023;13:53:07;280;0.00;2.78;5.03;47.65
22/12/2023;13:53:09;282;0.30;2.78;5.03;47.66
22/12/2023;13:53:12;284;0.26;2.78;5.03;47.66
22/12/2023;13:53:14;286;0.30;2.78;5.03;47.66
22/12/2023;13:53:17;288;0.30;2.78;5.03;47.66
22/12/2023;13:53:20;290;0.30;2.78;5.03;47.66
22/12/2023;13:53:22;292;0.30;2.78;5.03;47.66
22/12/2023;13:53:25;294;0.00;2.78;5.03;47.65
22/12/2023;13:53:27;296;0.30;2.78;5.03;47.66
22/12/2023;13:53:30;298;0.30;2.78;5.03;47.66
22/12/2023;13:53:33;300;0.26;2.79;5.03;47.66
22/12/2023;13:53:35;302;0.30;2.79;5.03;47.66
22/12/2023;13:53:38;304;0.30;2.79;5.03;47.66
22/12/2023;13:53:40;306;0.30;2.79;5.03;47.66
22/12/2023;13:53:43;308;0.00;2.78;5.03;47.66
22/12/2023;13:53:46;310;0.30;2.78;5.03;47.66
22/12/2023;13:53:48;312;0.30;2.78;5.03;47.66
22/12/2023;13:53:51;314;0.30;2.79;5.03;47.66
22/12/2023;13:53:53;316;0.30;2.78;5.03;47.66
22/12/2023;13:53:56;318;0.30;2.79;5.03;47.66
22/12/2023;13:53:59;320;0.26;2.78;5.03;47.66
22/12/2023;13:54:01;322;0.30;2.79;5.03;47.66
22/12/2023;12:44:20;324;0.14;2.78;5.03;55.86
22/12/2023;12:44:22;326;0.00;2.78;9.01;100.00
22/12/2023;12:44:25;328;0.14;2.79;5.03;55.86
22/12/2023;12:44:27;330;0.14;2.76;5.03;55.86
22/12/2023;12:44:30;332;0.19;2.78;5.03;55.86
22/12/2023;12:44:32;334;0.14;2.78;5.03;55.86
22/12/2023;12:44:35;336;0.14;2.78;9.01;100.00
22/12/2023;12:44:38;338;0.00;2.78;7.72;32.27
22/12/2023;12:44:40;340;0.14;2.76;5.03;55.86
22/12/2023;12:44:42;342;0.14;2.78;5.03;55.86
22/12/2023;12:44:45;344;0.19;2.76;11.40;0.02
22/12/2023;12:44:47;346;0.14;2.78;9.01;100.00
22/12/2023;12:44:50;348;0.14;2.78;5.03;55.86
22/12/2023;12:44:53;350;0.00;2.76;5.03;55.86
22/12/2023;12:44:55;352;0.14;2.78;5.03;55.86
22/12/2023;12:44:58;354;0.14;2.78;5.03;55.86
22/12/2023;12:45:00;356;0.14;2.76;13.85;0.02
22/12/2023;12:45:03;358;0.19;2.76;5.03;63.67
22/12/2023;12:45:05;360;0.14;2.75;7.90;100.00
22/12/2023;12:45:08;362;0.00;2.76;7.91;100.00
22/12/2023;12:45:10;364;0.19;2.75;7.90;100.00
22/12/2023;12:45:12;366;0.19;2.75;5.03;63.67
22/12/2023;12:45:15;368;0.14;2.75;5.03;63.67
22/12/2023;12:45:18;370;0.19;2.76;5.03;63.67
22/12/2023;12:45:20;372;0.19;2.75;5.03;63.67
22/12/2023;12:45:23;374;0.00;2.75;5.03;63.67
22/12/2023;12:45:25;376;0.14;2.75;7.90;100.00
22/12/2023;12:45:28;378;0.19;2.75;5.03;63.67
22/12/2023;12:45:30;380;0.19;2.76;5.03;63.67
22/12/2023;12:45:33;382;0.14;2.75;5.03;63.67
22/12/2023;12:45:36;384;0.19;2.75;5.03;63.67
22/12/2023;12:45:38;386;0.14;2.75;5.03;63.67
22/12/2023;12:45:41;388;0.00;2.76;13.85;0.02
22/12/2023;12:45:43;390;0.19;2.75;5.03;71.88
22/12/2023;12:45:46;392;0.19;2.74;6.45;63.97
22/12/2023;12:45:48;394;0.19;2.74;5.03;71.88
22/12/2023;12:45:51;396;0.19;2.74;5.03;71.88
22/12/2023;12:45:53;398;0.19;2.72;5.03;71.88
22/12/2023;12:45:56;400;0.00;2.75;5.03;71.87
22/12/2023;12:45:59;402;0.19;2.74;5.03;71.88
22/12/2023;12:46:01;404;0.19;2.82;5.03;71.88
22/12/2023;12:46:04;406;0.24;2.82;5.03;71.88
22/12/2023;12:46:06;408;0.19;2.80;5.03;71.88
22/12/2023;12:46:09;410;0.19;2.79;5.03;71.88
22/12/2023;12:46:12;412;0.19;2.76;5.03;71.88
22/12/2023;12:46:14;414;0.00;2.78;5.03;71.87
22/12/2023;12:46:17;416;0.19;2.78;5.03;71.88
22/12/2023;12:46:19;418;0.19;2.78;5.03;71.88
22/12/2023;12:46:22;420;0.24;2.78;5.03;71.88
22/12/2023;12:46:25;422;0.19;2.76;5.03;71.88
22/12/2023;12:46:27;424;0.19;2.78;5.03;71.88
22/12/2023;12:46:30;426;0.19;2.76;5.03;71.87
22/12/2023;12:46:32;428;0.00;2.76;5.03;71.88
22/12/2023;12:46:35;430;0.19;2.78;5.03;71.88
22/12/2023;12:46:38;432;0.19;2.79;5.03;71.88
22/12/2023;12:46:40;434;0.19;2.76;5.03;71.87
22/12/2023;12:46:43;436;0.19;2.76;5.03;71.88
22/12/2023;12:46:45;438;0.19;2.78;17.89;0.03
22/12/2023;12:46:48;440;0.19;2.78;7.00;100.00
22/12/2023;12:46:50;442;0.00;2.76;5.03;71.88
22/12/2023;12:46:53;444;0.19;2.78;17.89;0.03
22/12/2023;12:46:55;446;0.19;2.78;17.89;0.02
22/12/2023;12:46:58;448;0.19;2.78;5.03;71.88
22/12/2023;12:47:00;450;0.19;2.76;7.00;100.00
22/12/2023;12:47:03;452;0.24;2.75;5.03;71.88
22/12/2023;12:47:05;454;0.00;2.76;5.03;71.87
22/12/2023;12:47:08;456;0.19;2.79;5.03;71.88
22/12/2023;12:47:10;458;0.19;2.76;5.03;71.87
22/12/2023;12:47:13;460;0.19;2.78;5.03;71.88
22/12/2023;12:47:16;462;0.19;2.76;8.03;55.15
22/12/2023;12:47:18;464;0.19;2.79;7.00;100.00
22/12/2023;12:47:20;466;0.00;2.76;6.38;100.00
22/12/2023;12:47:23;468;0.24;2.75;5.03;78.91
22/12/2023;12:47:25;470;0.19;2.75;5.03;78.91
22/12/2023;12:47:28;472;0.24;2.78;5.03;78.91
22/12/2023;12:47:31;474;0.19;2.75;5.03;78.91
22/12/2023;12:47:33;476;0.24;2.76;5.03;78.91
22/12/2023;12:47:36;478;0.19;2.76;5.03;78.91
22/12/2023;12:47:38;480;0.00;2.75;5.03;78.91
22/12/2023;12:47:41;482;0.24;2.75;5.03;78.91
22/12/2023;12:47:44;484;0.19;2.76;5.03;78.91
22/12/2023;12:47:46;486;0.24;2.75;23.85;0.04
22/12/2023;12:47:49;488;0.19;2.75;5.03;78.91
22/12/2023;12:47:51;490;0.19;2.76;5.03;78.91
22/12/2023;12:47:54;492;0.00;2.76;5.03;78.91
22/12/2023;12:47:56;494;0.24;2.75;5.03;78.91
22/12/2023;12:47:59;496;0.24;2.75;5.03;78.91
22/12/2023;12:48:02;498;0.19;2.75;5.03;78.91
22/12/2023;12:48:04;500;0.24;2.76;5.03;78.91
22/12/2023;12:48:07;502;0.19;2.76;5.03;78.91
