Data;hora;Tempo(s);Vazão(L/min);Pressão(bar);Frequência(hz);DutyCycle (%)
21/12/2023;12:32:23;124;0.35;3.43;10.07;30
21/12/2023;12:32:25;126;0.29;3.43;10.07;30
21/12/2023;12:32:28;128;0.00;3.41;10.07;30
21/12/2023;12:32:30;130;0.35;3.36;10.08;30
21/12/2023;12:32:32;132;0.29;3.36;10.10;30
21/12/2023;12:32:35;134;0.29;3.36;10.06;30
21/12/2023;12:32:37;136;0.00;3.35;10.06;30
21/12/2023;12:32:39;138;0.35;3.41;10.06;30
21/12/2023;12:32:41;140;0.29;3.40;10.06;30
21/12/2023;12:32:44;142;0.35;3.41;10.05;30
21/12/2023;12:32:46;144;0.00;3.44;10.05;30
21/12/2023;12:32:48;146;0.35;3.45;10.05;30
21/12/2023;12:32:51;148;0.35;3.45;10.08;30
21/12/2023;12:32:53;150;0.29;3.47;10.06;30
21/12/2023;12:32:55;152;0.00;3.44;10.10;30
21/12/2023;12:32:58;154;0.35;3.47;10.06;30
21/12/2023;12:33:00;156;0.35;3.47;10.06;30
21/12/2023;12:33:02;158;0.29;3.45;10.04;30
21/12/2023;12:33:04;160;0.00;3.44;10.05;30
21/12/2023;12:33:07;162;0.35;3.45;10.06;30
21/12/2023;12:33:09;164;0.35;3.44;10.06;30
21/12/2023;12:33:11;166;0.29;3.43;10.07;40
21/12/2023;12:33:14;168;0.35;3.45;10.08;40
21/12/2023;12:33:16;170;0.00;3.43;10.08;40
21/12/2023;12:33:18;172;0.41;3.40;10.05;40
21/12/2023;12:33:21;174;0.41;3.41;10.07;40
21/12/2023;12:33:23;176;0.35;3.43;10.07;40
21/12/2023;12:33:25;178;0.00;3.43;10.08;40
21/12/2023;12:33:28;180;0.41;3.43;10.06;40
21/12/2023;12:33:30;182;0.41;3.40;10.07;40
21/12/2023;12:33:32;184;0.35;3.41;10.07;40
21/12/2023;12:33:34;186;0.00;3.43;10.07;40
21/12/2023;12:33:37;188;0.41;3.43;10.07;40
21/12/2023;12:33:39;190;0.41;3.44;10.06;40
21/12/2023;12:33:41;192;0.41;3.48;10.06;40
21/12/2023;12:33:44;194;0.00;3.47;10.06;40
21/12/2023;12:33:46;196;0.35;3.44;10.06;40
21/12/2023;12:33:48;198;0.41;3.45;10.06;40
21/12/2023;12:33:51;200;0.41;3.45;10.07;40
21/12/2023;12:33:53;202;0.00;3.44;10.08;40
21/12/2023;12:33:55;204;0.35;3.47;10.06;40
21/12/2023;12:33:57;206;0.41;3.45;10.08;40
21/12/2023;12:34:00;208;0.41;3.45;10.08;40
21/12/2023;12:34:02;210;0.41;3.47;10.08;40
21/12/2023;12:34:04;212;0.00;3.44;10.06;40
21/12/2023;12:34:07;214;0.35;3.47;10.05;40
21/12/2023;12:34:09;216;0.41;3.47;10.07;40
21/12/2023;12:34:11;218;0.41;3.47;10.06;50
21/12/2023;12:34:14;220;0.00;3.43;10.06;50
21/12/2023;12:34:16;222;0.41;3.43;10.06;50
21/12/2023;12:34:18;224;0.41;3.44;10.08;50
21/12/2023;12:34:20;226;0.48;3.43;10.05;50
21/12/2023;12:34:23;228;0.00;3.44;10.08;50
21/12/2023;12:34:25;230;0.48;3.44;10.05;50
21/12/2023;12:34:27;232;0.41;3.44;10.07;50
21/12/2023;12:34:30;234;0.48;3.43;10.07;50
21/12/2023;12:34:32;236;0.00;3.44;10.09;50
21/12/2023;12:34:34;238;0.41;3.45;10.07;50
21/12/2023;12:34:37;240;0.48;3.43;10.07;50
21/12/2023;12:34:39;242;0.48;3.43;10.07;50
21/12/2023;12:34:41;244;0.00;3.44;10.09;50
21/12/2023;12:34:43;246;0.41;3.45;10.09;50
21/12/2023;12:34:46;248;0.48;3.43;10.06;50
21/12/2023;12:34:48;250;0.41;3.41;10.05;50
21/12/2023;12:34:50;252;0.48;3.45;10.03;50
21/12/2023;12:34:53;254;0.00;3.44;10.13;50
21/12/2023;12:34:55;256;0.48;3.43;10.06;50
21/12/2023;12:34:57;258;0.41;3.44;10.05;50
21/12/2023;12:35:00;260;0.48;3.43;10.11;50
21/12/2023;12:35:02;262;0.00;3.45;10.07;50
21/12/2023;12:35:04;264;0.41;3.43;10.06;50
21/12/2023;12:35:06;266;0.48;3.43;10.09;50
21/12/2023;12:35:09;268;0.41;3.43;10.06;50
21/12/2023;12:35:11;270;0.00;3.43;10.07;50
21/12/2023;12:35:13;272;0.48;3.43;10.08;50
21/12/2023;12:35:16;274;0.48;3.44;10.07;50
21/12/2023;12:35:18;276;0.41;3.44;10.07;50
21/12/2023;12:35:20;278;0.00;3.45;10.05;50
21/12/2023;12:35:23;280;0.48;3.43;10.05;50
21/12/2023;12:35:25;282;0.48;3.44;10.08;50
21/12/2023;12:35:49;284;0.41;3.41;10.06;50
21/12/2023;12:35:51;286;0.41;3.45;10.06;50
21/12/2023;12:35:54;288;0.41;3.43;10.07;50
21/12/2023;12:35:56;290;0.00;3.41;10.08;50
21/12/2023;12:35:58;292;0.48;3.44;10.07;50
21/12/2023;12:36:01;294;0.48;3.44;10.07;50
21/12/2023;12:36:03;296;0.41;3.43;10.07;50
21/12/2023;12:36:05;298;0.00;3.43;10.05;50
21/12/2023;12:36:08;300;0.48;3.44;10.05;50
21/12/2023;12:36:10;302;0.41;3.41;10.05;50
21/12/2023;12:36:12;304;0.48;3.44;10.07;50
21/12/2023;12:36:14;306;0.00;3.41;10.05;60
21/12/2023;12:36:17;308;0.48;3.44;10.07;60
21/12/2023;12:36:19;310;0.41;3.44;10.07;60
21/12/2023;12:36:21;312;0.48;3.43;10.07;60
21/12/2023;12:36:24;314;0.00;3.43;10.06;60
21/12/2023;12:36:26;316;0.48;3.41;10.07;60
21/12/2023;12:36:28;318;0.41;3.44;10.07;60
21/12/2023;12:36:31;320;0.48;3.41;10.08;60
21/12/2023;12:36:33;322;0.54;3.41;10.07;60
21/12/2023;12:36:35;324;0.00;3.40;10.07;60
21/12/2023;12:36:37;326;0.54;3.41;10.07;60
21/12/2023;12:36:40;328;0.48;3.41;10.08;60
21/12/2023;12:36:42;330;0.54;3.41;10.07;60
21/12/2023;12:36:44;332;0.00;3.41;10.07;60
21/12/2023;12:36:47;334;0.48;3.43;10.08;60
21/12/2023;12:36:49;336;0.48;3.41;10.08;60
21/12/2023;12:36:51;338;0.54;3.41;10.05;60
21/12/2023;12:36:54;340;0.00;3.41;10.08;60
21/12/2023;12:36:56;342;0.48;3.44;10.09;60
21/12/2023;12:36:58;344;0.54;3.44;10.04;60
21/12/2023;12:37:00;346;0.48;3.45;10.07;60
21/12/2023;12:37:03;348;0.00;3.44;10.08;60
21/12/2023;12:37:05;350;0.54;3.45;10.06;60
21/12/2023;12:37:07;352;0.54;3.43;10.08;60
21/12/2023;12:37:10;354;0.48;3.43;0.00;60
21/12/2023;12:37:13;356;0.54;3.47;0.00;60
21/12/2023;12:37:17;358;0.48;3.45;0.00;60
21/12/2023;12:37:20;360;0.54;3.44;0.00;70
21/12/2023;12:37:23;362;0.48;3.45;0.00;70
21/12/2023;12:37:27;364;0.54;3.41;0.00;70
21/12/2023;12:37:30;366;0.54;3.44;0.00;70
21/12/2023;12:37:34;368;0.54;3.41;0.00;70
21/12/2023;12:37:37;370;0.60;3.41;0.00;70
21/12/2023;12:37:41;372;0.54;3.44;0.00;70
21/12/2023;12:37:44;374;0.54;3.43;0.00;70
21/12/2023;12:37:48;376;0.54;3.43;0.00;70
21/12/2023;12:37:51;378;0.54;3.43;0.00;70
21/12/2023;12:37:55;380;0.54;3.44;0.00;70
21/12/2023;12:37:58;382;0.60;3.43;0.00;70
21/12/2023;12:38:01;384;0.54;3.44;0.00;70
21/12/2023;12:38:05;386;0.54;3.41;0.00;70
21/12/2023;12:38:08;388;0.54;3.41;0.00;70
21/12/2023;12:38:12;390;0.54;3.44;0.00;70
21/12/2023;12:38:15;392;0.54;3.41;10.04;70
21/12/2023;12:38:18;394;0.60;3.41;10.06;70
21/12/2023;12:38:20;396;0.54;3.40;10.08;70
21/12/2023;12:38:22;398;0.54;3.40;10.04;70
21/12/2023;12:38:25;400;0.60;3.40;10.04;70
21/12/2023;12:38:27;402;0.54;3.41;10.07;70
21/12/2023;12:38:29;404;0.54;3.39;10.06;70
21/12/2023;12:38:31;406;0.60;3.40;10.05;70
21/12/2023;12:38:34;408;0.54;3.40;10.08;70
21/12/2023;12:38:36;410;0.54;3.41;10.09;70
21/12/2023;12:38:38;412;0.54;3.43;10.05;70
21/12/2023;12:38:41;414;0.54;3.43;10.07;70
21/12/2023;12:38:43;416;0.54;3.43;10.07;70
21/12/2023;12:38:45;418;0.00;3.40;10.05;70
21/12/2023;12:38:48;420;0.54;3.41;10.03;70
21/12/2023;12:38:50;422;0.60;3.41;10.07;70
21/12/2023;12:38:52;424;0.54;3.41;10.04;70
21/12/2023;12:38:54;426;0.00;3.40;10.07;70
21/12/2023;12:38:57;428;0.54;3.43;10.07;70
21/12/2023;12:38:59;430;0.54;3.40;10.15;70
21/12/2023;12:39:01;432;0.54;3.40;10.07;70
21/12/2023;12:39:04;434;0.00;3.43;10.04;70
21/12/2023;12:39:06;436;0.54;3.40;10.04;70
21/12/2023;12:39:08;438;0.60;3.43;10.06;80
21/12/2023;12:39:11;440;0.54;3.38;10.10;80
21/12/2023;12:39:13;442;0.60;3.39;10.08;80
21/12/2023;12:39:15;444;0.00;3.40;10.05;80
21/12/2023;12:39:17;446;0.60;3.39;10.06;80
21/12/2023;12:39:20;448;0.60;3.39;10.06;80
21/12/2023;12:39:22;450;0.60;3.40;10.06;80
21/12/2023;12:39:24;452;0.00;3.40;10.08;80
21/12/2023;12:39:27;454;0.60;3.41;10.06;80
21/12/2023;12:39:29;456;0.60;3.40;10.07;80
21/12/2023;12:39:31;458;0.60;3.41;10.06;80
21/12/2023;12:39:34;460;0.00;3.40;10.05;80
21/12/2023;12:39:36;462;0.60;3.39;10.05;80
21/12/2023;12:39:38;464;0.60;3.41;10.07;80
21/12/2023;12:39:40;466;0.60;3.40;10.13;80
21/12/2023;12:39:43;468;0.00;3.39;10.07;80
21/12/2023;12:39:45;470;0.60;3.41;10.11;80
21/12/2023;12:39:47;472;0.60;3.39;10.06;80
21/12/2023;12:39:50;474;0.60;3.41;10.08;80
21/12/2023;12:39:52;476;0.00;3.39;9.97;80
21/12/2023;12:39:54;478;0.60;3.39;10.08;90
21/12/2023;12:39:56;480;0.60;3.39;10.07;90
21/12/2023;12:39:59;482;0.66;3.38;10.03;90
21/12/2023;12:40:01;484;0.60;3.40;10.07;90
21/12/2023;12:40:03;486;0.00;3.40;10.07;90
21/12/2023;12:40:06;488;0.66;3.40;10.07;90
21/12/2023;12:40:08;490;0.66;3.38;10.05;90
21/12/2023;12:40:10;492;0.66;3.39;10.01;90
21/12/2023;12:40:13;494;0.00;3.41;10.03;90
21/12/2023;12:40:15;496;0.66;3.39;10.07;90
21/12/2023;12:40:17;498;0.60;3.39;10.03;90
21/12/2023;12:40:20;500;0.66;3.38;10.06;90
21/12/2023;12:40:22;502;0.00;3.38;10.08;90
21/12/2023;12:40:24;504;0.66;3.39;10.08;90
21/12/2023;12:40:26;506;0.66;3.38;10.05;90
21/12/2023;12:40:29;508;0.66;3.38;10.07;90
21/12/2023;12:40:31;510;0.00;3.38;10.10;90
21/12/2023;12:40:33;512;0.66;3.40;10.05;90
21/12/2023;12:40:36;514;0.66;3.77;0.00;90
