Data;hora;Tempo(s);Vazão(L/min);Pressão(bar);Frequência(hz);DutyCycle (%)
21/12/2023;13:31:24;168;0.22;2.70;6.99;30
21/12/2023;13:31:27;170;0.00;2.71;7.03;30
21/12/2023;13:31:29;172;0.17;2.72;7.10;30
21/12/2023;13:31:31;174;0.17;2.71;7.09;30
21/12/2023;13:31:34;176;0.17;2.72;7.09;30
21/12/2023;13:31:36;178;0.22;2.71;7.08;30
21/12/2023;13:31:39;180;0.00;2.72;7.05;30
21/12/2023;13:31:41;182;0.17;2.72;6.98;30
21/12/2023;13:31:44;184;0.17;2.72;7.01;30
21/12/2023;13:31:46;186;0.17;2.72;7.04;30
21/12/2023;13:31:48;188;0.22;2.71;7.09;30
21/12/2023;13:31:51;190;0.00;2.71;7.08;30
21/12/2023;13:31:53;192;0.17;2.72;7.06;30
21/12/2023;13:31:56;194;0.17;2.71;7.03;30
21/12/2023;13:31:58;196;0.17;2.72;6.98;30
21/12/2023;13:32:01;198;0.22;2.72;6.99;30
21/12/2023;13:32:03;200;0.00;2.71;7.02;30
21/12/2023;13:32:05;202;0.17;2.72;7.10;30
21/12/2023;13:32:08;204;0.17;2.70;7.09;30
21/12/2023;13:32:10;206;0.22;2.70;7.07;30
21/12/2023;13:32:13;208;0.17;2.71;7.03;30
21/12/2023;13:32:15;210;0.00;2.70;6.99;30
21/12/2023;13:32:18;212;0.17;2.70;7.03;40
21/12/2023;13:32:20;214;0.17;2.70;6.98;40
21/12/2023;13:32:22;216;0.22;2.66;7.05;40
21/12/2023;13:32:25;218;0.22;2.67;7.09;40
21/12/2023;13:32:27;220;0.00;2.67;7.06;40
21/12/2023;13:32:30;222;0.28;2.67;7.04;40
21/12/2023;13:32:32;224;0.22;2.67;6.97;40
21/12/2023;13:32:35;226;0.22;2.66;7.03;40
21/12/2023;13:32:37;228;0.28;2.66;7.10;40
21/12/2023;13:32:39;230;0.22;2.67;7.09;40
21/12/2023;13:32:42;232;0.00;2.66;7.08;40
21/12/2023;13:32:44;234;0.22;2.66;7.07;40
21/12/2023;13:32:47;236;0.22;2.66;7.06;40
21/12/2023;13:32:49;238;0.28;2.67;7.00;40
21/12/2023;13:32:52;240;0.22;2.66;6.99;40
21/12/2023;13:32:54;242;0.00;2.67;7.01;40
21/12/2023;13:32:56;244;0.22;2.66;7.06;40
21/12/2023;13:32:59;246;0.22;2.66;7.09;40
21/12/2023;13:33:01;248;0.22;2.66;7.08;40
21/12/2023;13:33:04;250;0.28;2.66;7.07;40
21/12/2023;13:33:06;252;0.00;2.66;7.04;40
21/12/2023;13:33:09;254;0.22;2.67;6.99;40
21/12/2023;13:33:11;256;0.22;2.66;7.01;40
21/12/2023;13:33:13;258;0.22;2.67;7.05;40
21/12/2023;13:33:16;260;0.22;2.66;7.10;40
21/12/2023;13:33:18;262;0.00;2.66;7.10;40
21/12/2023;13:33:21;264;0.28;2.66;7.09;40
21/12/2023;13:33:23;266;0.22;2.70;7.08;40
21/12/2023;13:33:26;268;0.22;2.72;7.05;40
21/12/2023;13:33:28;270;0.28;2.71;7.04;40
21/12/2023;13:33:30;272;0.00;2.74;6.98;40
21/12/2023;13:33:33;274;0.22;2.71;6.99;40
21/12/2023;13:33:35;276;0.28;2.72;6.98;40
21/12/2023;13:33:38;278;0.22;2.72;6.99;40
21/12/2023;13:33:40;280;0.28;2.72;7.01;40
21/12/2023;13:33:43;282;0.00;2.71;7.02;40
21/12/2023;13:33:45;284;0.22;2.72;7.04;40
21/12/2023;13:33:47;286;0.28;2.71;7.09;40
21/12/2023;13:33:50;288;0.22;2.72;7.09;50
21/12/2023;13:33:52;290;0.28;2.70;7.05;50
21/12/2023;13:33:55;292;0.00;2.71;7.02;50
21/12/2023;13:33:57;294;0.28;2.69;6.99;50
21/12/2023;13:34:00;296;0.34;2.69;6.99;50
21/12/2023;13:34:02;298;0.28;2.71;7.00;50
21/12/2023;13:34:04;300;0.34;2.71;7.03;50
21/12/2023;13:34:07;302;0.00;2.70;7.05;50
21/12/2023;13:34:09;304;0.28;2.71;7.10;50
21/12/2023;13:34:12;306;0.34;2.71;7.12;50
21/12/2023;13:34:14;308;0.28;2.71;7.10;50
21/12/2023;13:34:17;310;0.34;2.71;7.09;50
21/12/2023;13:34:19;312;0.00;2.71;7.09;50
21/12/2023;13:34:21;314;0.28;2.70;7.07;50
21/12/2023;13:34:24;316;0.34;2.70;7.07;50
21/12/2023;13:34:26;318;0.28;2.69;7.06;50
21/12/2023;13:34:29;320;0.34;2.70;6.99;50
21/12/2023;13:34:31;322;0.34;2.69;6.99;50
21/12/2023;13:34:34;324;0.00;2.70;6.98;50
21/12/2023;13:34:36;326;0.28;2.72;7.05;50
21/12/2023;13:34:38;328;0.34;2.76;7.03;50
21/12/2023;13:34:41;330;0.28;2.76;7.05;50
21/12/2023;13:34:43;332;0.34;2.75;7.11;50
21/12/2023;13:34:46;334;0.00;2.76;7.09;50
21/12/2023;13:34:48;336;0.34;2.74;7.10;50
21/12/2023;13:34:51;338;0.34;2.75;7.06;50
21/12/2023;13:34:53;340;0.34;2.75;7.08;50
21/12/2023;13:34:55;342;0.28;2.75;7.06;60
21/12/2023;13:34:58;344;0.00;2.75;7.20;60
21/12/2023;13:35:00;346;0.34;2.72;7.00;60
21/12/2023;13:35:03;348;0.40;2.72;6.96;60
21/12/2023;13:35:05;350;0.40;2.72;7.00;60
21/12/2023;13:35:07;352;0.34;2.72;7.02;60
21/12/2023;13:35:10;354;0.00;2.74;7.06;60
21/12/2023;13:35:12;356;0.40;2.72;7.10;60
21/12/2023;13:35:15;358;0.40;2.74;7.11;60
21/12/2023;13:35:17;360;0.40;2.74;7.09;60
21/12/2023;13:35:20;362;0.40;2.72;7.09;60
21/12/2023;13:35:22;364;0.00;2.74;7.10;60
21/12/2023;13:35:24;366;0.40;2.74;7.09;60
21/12/2023;13:35:27;368;0.34;2.72;7.10;60
21/12/2023;13:35:29;370;0.40;2.74;7.09;60
21/12/2023;13:35:32;372;0.40;2.72;7.09;60
21/12/2023;13:35:34;374;0.00;2.72;7.06;60
21/12/2023;13:35:37;376;0.40;2.74;7.04;60
21/12/2023;13:35:39;378;0.40;2.74;7.00;60
21/12/2023;13:35:41;380;0.34;2.74;6.97;60
21/12/2023;13:35:44;382;0.40;2.72;6.99;60
21/12/2023;13:35:46;384;0.00;2.72;7.02;60
21/12/2023;13:35:49;386;0.40;2.70;7.05;60
21/12/2023;13:35:51;388;0.40;2.71;7.11;60
21/12/2023;13:35:54;390;0.34;2.71;7.13;60
21/12/2023;13:35:56;392;0.40;2.72;7.12;60
21/12/2023;13:35:58;394;0.00;2.72;7.10;60
21/12/2023;13:36:01;396;0.40;2.72;7.10;60
21/12/2023;13:36:03;398;0.40;2.71;7.07;60
21/12/2023;13:36:06;400;0.40;2.72;7.07;60
21/12/2023;13:36:08;402;0.34;2.72;7.08;60
21/12/2023;13:36:11;404;0.00;2.72;7.03;60
21/12/2023;13:36:13;406;0.40;2.72;7.00;70
21/12/2023;13:36:15;408;0.40;2.72;7.04;70
21/12/2023;13:36:18;410;0.40;2.69;7.07;70
21/12/2023;13:36:20;412;0.40;2.70;7.10;70
21/12/2023;13:36:23;414;0.00;2.70;7.09;70
21/12/2023;13:36:25;416;0.46;2.70;7.10;70
21/12/2023;13:36:28;418;0.46;2.70;7.11;70
21/12/2023;13:36:30;420;0.46;2.70;7.09;70
21/12/2023;13:36:32;422;0.40;2.71;7.07;70
21/12/2023;13:36:35;424;0.46;2.70;7.06;70
21/12/2023;13:36:37;426;0.00;2.72;7.04;70
21/12/2023;13:36:40;428;0.46;2.71;6.97;70
21/12/2023;13:36:42;430;0.46;2.74;6.95;70
21/12/2023;13:36:45;432;0.46;2.75;7.00;70
21/12/2023;13:36:47;434;0.46;2.75;7.03;70
21/12/2023;13:36:49;436;0.00;2.75;7.09;70
21/12/2023;13:36:52;438;0.46;2.75;7.10;70
21/12/2023;13:36:54;440;0.46;2.75;7.10;70
21/12/2023;13:36:57;442;0.46;2.76;7.10;70
21/12/2023;13:36:59;444;0.46;2.76;7.10;70
21/12/2023;13:37:02;446;0.00;2.76;7.12;70
21/12/2023;13:37:04;448;0.46;2.76;7.12;70
21/12/2023;13:37:06;450;0.46;2.78;7.10;70
21/12/2023;13:37:09;452;0.52;2.75;7.11;70
21/12/2023;13:37:11;454;0.46;2.75;7.08;70
21/12/2023;13:37:14;456;0.00;2.76;7.08;80
21/12/2023;13:37:16;458;0.46;2.76;7.07;80
21/12/2023;13:37:19;460;0.46;2.76;7.04;80
21/12/2023;13:37:21;462;0.46;2.76;7.12;80
21/12/2023;13:37:23;464;0.46;2.74;7.10;80
21/12/2023;13:37:26;466;0.00;2.75;7.04;80
21/12/2023;13:37:28;468;0.52;2.75;6.97;80
21/12/2023;13:37:31;470;0.52;2.75;6.97;80
21/12/2023;13:37:33;472;0.52;2.75;7.00;80
21/12/2023;13:37:36;474;0.52;2.74;7.06;80
21/12/2023;13:37:38;476;0.00;2.74;7.12;80
21/12/2023;13:37:40;478;0.52;2.74;7.11;80
21/12/2023;13:37:43;480;0.52;2.74;7.13;80
21/12/2023;13:37:45;482;0.46;2.74;7.10;80
21/12/2023;13:37:48;484;0.52;2.78;7.03;80
21/12/2023;13:37:50;486;0.00;2.78;6.97;80
21/12/2023;13:37:53;488;0.52;2.78;6.92;80
21/12/2023;13:37:55;490;0.52;2.78;6.94;80
21/12/2023;13:37:57;492;0.52;2.79;7.02;80
21/12/2023;13:38:00;494;0.52;2.78;7.14;80
21/12/2023;13:38:02;496;0.00;2.78;7.15;80
21/12/2023;13:38:05;498;0.58;2.78;7.12;80
21/12/2023;13:38:07;500;0.52;2.78;7.11;80
21/12/2023;13:38:10;502;0.52;2.78;7.05;80
21/12/2023;13:38:12;504;0.52;2.78;6.95;80
21/12/2023;13:38:14;506;0.52;2.78;6.96;80
21/12/2023;13:38:17;508;0.00;2.78;6.92;90
21/12/2023;13:38:19;510;0.52;2.78;7.05;90
21/12/2023;13:38:22;512;0.52;2.78;7.03;90
21/12/2023;13:38:24;514;0.52;2.72;6.92;90
21/12/2023;13:38:27;516;0.58;2.74;7.00;90
21/12/2023;13:38:29;518;0.00;2.74;7.04;90
21/12/2023;13:38:31;520;0.58;2.75;7.13;90
21/12/2023;13:38:34;522;0.58;2.75;7.11;90
21/12/2023;13:38:36;524;0.58;2.74;7.13;90
21/12/2023;13:38:39;526;0.58;2.75;7.15;90
21/12/2023;13:38:41;528;0.00;2.74;7.08;90
21/12/2023;13:38:44;530;0.58;2.74;6.96;90
21/12/2023;13:38:46;532;0.52;2.76;6.88;90
21/12/2023;13:38:48;534;0.58;2.75;6.87;90
21/12/2023;13:38:51;536;0.58;2.74;6.96;90
21/12/2023;13:38:53;538;0.00;2.75;7.17;90
21/12/2023;13:38:56;540;0.58;2.74;7.17;90
21/12/2023;13:38:58;542;0.58;2.74;7.18;90
21/12/2023;13:39:01;544;0.58;2.74;7.12;90
21/12/2023;13:39:03;546;0.58;2.75;7.15;90
